pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link,...14,dup,oa_status,issn,journal,publisher,publication_date_unpaywall
171,nick cornelis johannes van osta,joost lumens,the netherlands,maastricht umc,biomedical engineering,10.1016/j.jcmg.2018.07.013,supervisor,last,no,2022,making it personal: model-based cardiac tissue characterization in arrhythmogenic cardiomyopathy,10.26481/dis.20220331no,NA,FALSE,bronze,1936-878X,JACC: Cardiovascular Imaging,Elsevier BV,2019-09-01
171,nick cornelis johannes van osta,joost lumens,the netherlands,maastricht umc,biomedical engineering,10.4244/EIJ-D-19-00598,supervisor,last,no,2022,making it personal: model-based cardiac tissue characterization in arrhythmogenic cardiomyopathy,10.26481/dis.20220331no,NA,FALSE,closed,1774-024X,EuroIntervention,Europa Digital & Publishing,2019-11-01
171,nick cornelis johannes van osta,joost lumens,the netherlands,maastricht umc,biomedical engineering,10.1152/ajpheart.00275.2020,supervisor,last,no,2022,making it personal: model-based cardiac tissue characterization in arrhythmogenic cardiomyopathy,10.26481/dis.20220331no,NA,FALSE,hybrid,"0363-6135,1522-1539",American Journal of Physiology-Heart and Circulatory Physiology,American Physiological Society,2020-09-01
171,nick cornelis johannes van osta,joost lumens,the netherlands,maastricht umc,biomedical engineering,10.1093/europace/euy230,supervisor,last,no,2022,making it personal: model-based cardiac tissue characterization in arrhythmogenic cardiomyopathy,10.26481/dis.20220331no,NA,FALSE,green,"1099-5129,1532-2092",EP Europace,Oxford University Press (OUP),2018-11-01
171,nick cornelis johannes van osta,joost lumens,the netherlands,maastricht umc,biomedical engineering,10.1161/JAHA.118.010903,supervisor,first,no,2022,making it personal: model-based cardiac tissue characterization in arrhythmogenic cardiomyopathy,10.26481/dis.20220331no,NA,FALSE,gold,2047-9980,Journal of the American Heart Association,Ovid Technologies (Wolters Kluwer Health),2019-01-22
171,nick cornelis johannes van osta,joost lumens,the netherlands,maastricht umc,biomedical engineering,10.3389/fphys.2019.00017,supervisor,last,no,2022,making it personal: model-based cardiac tissue characterization in arrhythmogenic cardiomyopathy,10.26481/dis.20220331no,NA,FALSE,gold,1664-042X,Frontiers in Physiology,Frontiers Media SA,2019-02-01
172,sven henricus maria joseph rouschop,frederik van schooten,the netherlands,maastricht umc,pharmacology,10.1194/jlr.M092593,candidate,na,no,2022,"maternal diet matters: the molecular impact of dietary fat on the offspring's immunologic, metabolic and pulmonary health",10.26481/dis.20220202sr,NA,FALSE,hybrid,0022-2275,Journal of Lipid Research,Elsevier BV,2019-07-01
172,sven henricus maria joseph rouschop,frederik van schooten,the netherlands,maastricht umc,pharmacology,10.3390/ijms22147551,candidate,na,no,2022,"maternal diet matters: the molecular impact of dietary fat on the offspring's immunologic, metabolic and pulmonary health",10.26481/dis.20220202sr,NA,FALSE,gold,1422-0067,International Journal of Molecular Sciences,MDPI AG,2021-07-14
172,sven henricus maria joseph rouschop,frederik van schooten,the netherlands,maastricht umc,pharmacology,10.1088/1752-7163/abda55,supervisor,last,no,2022,"maternal diet matters: the molecular impact of dietary fat on the offspring's immunologic, metabolic and pulmonary health",10.26481/dis.20220202sr,NA,FALSE,closed,"1752-7155,1752-7163",Journal of Breath Research,IOP Publishing,2021-02-25
172,sven henricus maria joseph rouschop,frederik van schooten,the netherlands,maastricht umc,pharmacology,10.1088/1752-7163/aa9080,supervisor,last,no,2022,"maternal diet matters: the molecular impact of dietary fat on the offspring's immunologic, metabolic and pulmonary health",10.26481/dis.20220202sr,NA,FALSE,closed,1752-7163,Journal of Breath Research,IOP Publishing,2018-01-03
172,sven henricus maria joseph rouschop,frederik van schooten,the netherlands,maastricht umc,pharmacology,10.1093/toxsci/kfx246,supervisor,last,no,2022,"maternal diet matters: the molecular impact of dietary fat on the offspring's immunologic, metabolic and pulmonary health",10.26481/dis.20220202sr,NA,FALSE,bronze,"1096-6080,1096-0929",Toxicological Sciences,Oxford University Press (OUP),2017-11-14
172,sven henricus maria joseph rouschop,frederik van schooten,the netherlands,maastricht umc,pharmacology,10.1016/j.aca.2018.03.046,supervisor,last,no,2022,"maternal diet matters: the molecular impact of dietary fat on the offspring's immunologic, metabolic and pulmonary health",10.26481/dis.20220202sr,NA,FALSE,hybrid,0003-2670,Analytica Chimica Acta,Elsevier BV,2018-09-01
172,sven henricus maria joseph rouschop,frederik van schooten,the netherlands,maastricht umc,pharmacology,10.1038/s41598-018-37210-5,supervisor,last,no,2022,"maternal diet matters: the molecular impact of dietary fat on the offspring's immunologic, metabolic and pulmonary health",10.26481/dis.20220202sr,NA,FALSE,gold,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2019-01-24
172,sven henricus maria joseph rouschop,frederik van schooten,the netherlands,maastricht umc,pharmacology,10.1016/j.taap.2017.09.023,supervisor,last,no,2022,"maternal diet matters: the molecular impact of dietary fat on the offspring's immunologic, metabolic and pulmonary health",10.26481/dis.20220202sr,NA,FALSE,hybrid,0041-008X,Toxicology and Applied Pharmacology,Elsevier BV,2017-12-01
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine,10.1371/journal.pone.0251147,candidate,na,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),2021-05-07
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine,10.3390/cancers13081848,candidate,na,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,gold,2072-6694,Cancers,MDPI AG,2021-04-13
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine,10.3390/cancers13184638,candidate,na,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,gold,2072-6694,Cancers,MDPI AG,2021-09-16
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine,10.3390/cancers14071599,candidate,na,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,gold,2072-6694,Cancers,MDPI AG,2022-03-22
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine,10.1016/j.jim.2020.112899,supervisor,last,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,hybrid,0022-1759,Journal of Immunological Methods,Elsevier BV,2020-12-01
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine,10.1183/13993003.01104-2020,supervisor,last,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,hybrid,"0903-1936,1399-3003",European Respiratory Journal,European Respiratory Society (ERS),2020-07-02
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine,10.1016/j.ijrobp.2020.11.053,supervisor,last,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,hybrid,0360-3016,International Journal of Radiation Oncology*Biology*Physics,Elsevier BV,2021-04-01
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine,10.1016/j.compbiomed.2021.104918,supervisor,last,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,hybrid,0010-4825,Computers in Biology and Medicine,Elsevier BV,2021-11-01
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine,10.1080/15548627.2020.1816343,supervisor,last,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,hybrid,"1554-8627,1554-8635",Autophagy,Informa UK Limited,2020-09-20
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine,10.3389/fonc.2020.00770,supervisor,last,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,gold,2234-943X,Frontiers in Oncology,Frontiers Media SA,2020-05-19
173,abdalla khalil ibrahim,philippe lambin,the netherlands,maastricht umc,precision medicine, 10.1371/journal.pone.0249920,supervisor,last,no,2022,artificial intelligence in medical image analysis: robustness and applications,10.26481/dis.20220330ai,NA,FALSE,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),2021-04-15
174,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1016/j.joca.2018.01.025,candidate,na,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut,NA,FALSE,bronze,1063-4584,Osteoarthritis and Cartilage,Elsevier BV,2018-05-01
174,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.3390/ijms20040795,candidate,na,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut,NA,FALSE,gold,1422-0067,International Journal of Molecular Sciences,MDPI AG,2019-02-13
174,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1016/j.joca.2020.09.005,candidate,na,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut,NA,FALSE,hybrid,1063-4584,Osteoarthritis and Cartilage,Elsevier BV,2021-01-01
174,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1038/s41598-021-99096-0,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut,NA,FALSE,gold,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2021-10-04
174,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1016/j.ncrna.2021.12.003,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut,NA,FALSE,gold,2468-0540,Non-coding RNA Research,Elsevier BV,2021-12-01
174,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1038/s41598-020-67446-z,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut,NA,FALSE,gold,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2020-06-30
174,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1016/j.omtm.2021.03.009,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut,NA,FALSE,gold,2329-0501,Molecular Therapy - Methods & Clinical Development,Elsevier BV,2021-06-01
174,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1177/1947603519833149,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut,NA,FALSE,hybrid,"1947-6035,1947-6043",CARTILAGE,SAGE Publications,2019-03-17
174,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.3389/fcell.2021.686096,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut,NA,FALSE,gold,2296-634X,Frontiers in Cell and Developmental Biology,Frontiers Media SA,2021-06-21
174,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1016/j.joca.2021.12.015,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut,NA,FALSE,closed,1063-4584,Osteoarthritis and Cartilage,Elsevier BV,2022-02-01
175,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.1194/jlr.RA120000632,candidate,na,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im,NA,FALSE,hybrid,0022-2275,Journal of Lipid Research,Elsevier BV,2020-06-01
175,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.3390/biomedicines9050518,candidate,na,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im,NA,FALSE,gold,2227-9059,Biomedicines,MDPI AG,2021-05-06
175,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.3389/fimmu.2021.716357,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im,NA,FALSE,gold,1664-3224,Frontiers in Immunology,Frontiers Media SA,2021-08-20
175,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.1515/bmc-2021-0011,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im,NA,FALSE,gold,"1868-503X,1868-5021",Biomolecular Concepts,Walter de Gruyter GmbH,2021-01-01
175,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.1002/lipd.12044,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im,NA,FALSE,hybrid,0024-4201,Lipids,Wiley,2018-04-01
175,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.3389/fimmu.2021.675535,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im,NA,FALSE,gold,1664-3224,Frontiers in Immunology,Frontiers Media SA,2021-07-16
175,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.1002/path.5477,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im,NA,FALSE,hybrid,"0022-3417,1096-9896",The Journal of Pathology,Wiley,2020-07-07
175,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.1038/s41598-017-03796-5,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im,NA,FALSE,gold,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2017-06-14
