pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link,oa_status_unpaywall,issn,journal,publisher,publication_date_unpaywall,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,downloaded,oa_status
205,maxime eveque-mourroux,ron heeren,the netherlands,maastricht umc,imaging mass spectrometry,10.1007/s00216-019-02030-7,supervisor,last,no,2021,deciphering osteoarthritis disease using multimodal mass spectrometry methodologies,10.26481/dis.20210226me,hybrid,"1618-2642,1618-2650",Analytical and Bioanalytical Chemistry,Springer Science and Business Media LLC,12/08/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1080/10717544.2021.1883157,candidate,na,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,gold,"1071-7544,1521-0464",Drug Delivery,Informa UK Limited,01/01/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1016/j.mex.2020.100883,candidate,na,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,gold,2215-0161,MethodsX,Elsevier BV,01/01/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1167/tvst.9.13.35,candidate,na,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,gold,2164-2591,Translational Vision Science & Technology,Association for Research in Vision and Ophthalmology (ARVO),18/12/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1016/j.ejpb.2020.03.010,candidate,na,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,hybrid,0939-6411,European Journal of Pharmaceutics and Biopharmaceutics,Elsevier BV,01/05/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1016/j.ijpharm.2019.118641,candidate,na,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,green,0378-5173,International Journal of Pharmaceutics,Elsevier BV,01/10/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1016/j.jcrs.2019.03.009,supervisor,last,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,green,0886-3350,Journal of Cataract and Refractive Surgery,Ovid Technologies (Wolters Kluwer Health),01/08/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1097/j.jcrs.0000000000000791,supervisor,last,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,hybrid,0886-3350,Journal of Cataract and Refractive Surgery,Ovid Technologies (Wolters Kluwer Health),19/08/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1111/aos.14741,supervisor,last,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,hybrid,"1755-375X,1755-3768",Acta Ophthalmologica,Wiley,12/01/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1016/j.ajo.2018.06.018,supervisor,last,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,green,0002-9394,American Journal of Ophthalmology,Elsevier BV,01/09/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1111/aos.13694,supervisor,last,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,green,1755-375X,Acta Ophthalmologica,Wiley,25/03/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1016/j.ophtha.2020.02.029,supervisor,last,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,green,0161-6420,Ophthalmology,Elsevier BV,01/09/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1097/j.jcrs.0000000000000012,supervisor,last,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,green,"0886-3350,1873-4502",Journal of Cataract and Refractive Surgery,Ovid Technologies (Wolters Kluwer Health),01/02/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
206,christian johannes franciscus bertens,rudy nuijts,the netherlands,maastricht umc,ophthalmology,10.1016/j.jcrs.2017.11.013,supervisor,last,no,2021,development of a non-invasive ocular drug delivery device,10.26481/dis.20210607cb,green,0886-3350,Journal of Cataract and Refractive Surgery,Ovid Technologies (Wolters Kluwer Health),01/02/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.1186/s12909-018-1218-y,candidate,na,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,gold,1472-6920,BMC Medical Education,Springer Science and Business Media LLC,11/05/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.1097/CEH.0000000000000262,candidate,na,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,closed,"0894-1912,1554-558X",Journal of Continuing Education in the Health Professions,Ovid Technologies (Wolters Kluwer Health),01/01/2019,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.1186/s12913-021-06818-1,candidate,na,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,gold,1472-6963,BMC Health Services Research,Springer Science and Business Media LLC,12/08/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.1097/ACM.0000000000004142,candidate,na,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,closed,1040-2446,Academic Medicine,Ovid Technologies (Wolters Kluwer Health),04/05/2021,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.1186/s12909-020-02461-2,supervisor,last,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,gold,1472-6920,BMC Medical Education,Springer Science and Business Media LLC,07/01/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.1016/j.clon.2019.09.050,supervisor,last,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,closed,0936-6555,Clinical Oncology,Elsevier BV,01/04/2020,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.1007/s10459-019-09935-z,supervisor,last,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,hybrid,"1382-4996,1573-1677",Advances in Health Sciences Education,Springer Science and Business Media LLC,29/10/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.5116/ijme.5f2a.76eb,supervisor,last,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,gold,2042-6372,International Journal of Medical Education,International Journal of Medical Education,28/08/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.1186/s12909-018-1127-0,supervisor,last,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,gold,1472-6920,BMC Medical Education,Springer Science and Business Media LLC,25/01/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.1111/medu.13532,supervisor,last,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,hybrid,0308-0110,Medical Education,Wiley,24/03/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.5116/ijme.5dc6.8228,supervisor,last,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,gold,2042-6372,International Journal of Medical Education,International Journal of Medical Education,29/11/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.5116/ijme.5a47.8ab0,supervisor,last,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,gold,2042-6372,International Journal of Medical Education,International Journal of Medical Education,17/01/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
207,elisa bindels,sylvia heeneman,the netherlands,maastricht umc,health professions education,10.1186/s12909-019-1574-2,supervisor,first,no,2021,"doing well, getting better: facilitating physicians' reflection on their profressional performance",10.26481/dis.20210222eb,gold,1472-6920,BMC Medical Education,Springer Science and Business Media LLC,08/05/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.1002/jcb.28982,candidate,na,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,hybrid,"0730-2312,1097-4644",Journal of Cellular Biochemistry,Wiley,20/05/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.3390/ijms20235967,candidate,na,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,gold,1422-0067,International Journal of Molecular Sciences,MDPI AG,27/11/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.3390/ijms21145088,candidate,na,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,gold,1422-0067,International Journal of Molecular Sciences,MDPI AG,18/07/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.3390/biom11010071,candidate,na,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,green,2218-273X,Biomolecules,MDPI AG,07/01/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.3390/ijms23116071,candidate,na,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,gold,1422-0067,International Journal of Molecular Sciences,MDPI AG,28/05/2022,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.1007/s00394-019-02052-y,supervisor,last,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,hybrid,"1436-6207,1436-6215",European Journal of Nutrition,Springer Science and Business Media LLC,17/07/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.1194/jlr.RA119000274,supervisor,last,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,hybrid,0022-2275,Journal of Lipid Research,Elsevier BV,01/11/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.3390/nu12082475,supervisor,last,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,gold,2072-6643,Nutrients,MDPI AG,17/08/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.1007/s00394-018-1612-6,supervisor,last,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,hybrid,"1436-6207,1436-6215",European Journal of Nutrition,Springer Science and Business Media LLC,12/01/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.1038/s41598-018-20068-y,supervisor,last,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,gold,2045-2322,Scientific Reports,Springer Science and Business Media LLC,26/01/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
208,jehad zuhair tayyeb,jogchum plat,the netherlands,maastricht umc,nutrition and movement sciences,10.1016/j.chemphyslip.2017.06.006,supervisor,last,no,2021,"effects of antibiotics, short-chain fatty acids and amino acids on apoliprotein a-i transcription and synthesis in normal and inflamted hepg2 and caco-2 cells",10.26481/dis.20210601tj,closed,0009-3084,Chemistry and Physics of Lipids,Elsevier BV,01/10/2017,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
