pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link
176,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1016/j.joca.2018.01.025,candidate,na,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut
176,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.3390/ijms20040795,candidate,na,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut
176,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1016/j.joca.2020.09.005,candidate,na,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut
176,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1038/s41598-021-99096-0,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut
176,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1016/j.ncrna.2021.12.003,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut
176,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1038/s41598-020-67446-z,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut
176,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1016/j.omtm.2021.03.009,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut
176,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1177/1947603519833149,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut
176,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.3389/fcell.2021.686096,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut
176,ufuk tan timur,tim welting,the netherlands,maastricht umc,orthopaedics,10.1016/j.joca.2021.12.015,supervisor,last,no,2022,micro-environmental and macro-environmental improvement of joint quality in knee joint pathologies,10.26481/dis.20220318ut
177,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.1194/jlr.RA120000632,candidate,na,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im
177,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.3390/biomedicines9050518,candidate,na,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im
177,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.3389/fimmu.2021.716357,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im
177,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.1515/bmc-2021-0011,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im
177,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.1002/lipd.12044,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im
177,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.3389/fimmu.2021.675535,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im
177,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.1002/path.5477,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im
177,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.1038/s41598-017-03796-5,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im
177,ines andreia goncalves magro dos reis,ronit shiri-sverdlov,the netherlands,maastricht umc,molecular genetics,10.3389/fendo.2020.575070,supervisor,last,no,2022,mind the gatekeeper: key role of npc1 protein and lysosomal cholesterol in metabolic diseases and therapeutical implications,10.26481/dis.20220126im
178,lisa anna min,regina beets-tan,the netherlands,maastricht umc,radiology,10.1177/0284185120943046,candidate,na,no,2022,multimodality and multi-parametric imaging in abdominal oncology: current and future strategies to harnessing the complementary value of pet/ct and mri,10.26481/dis.20220607lm
178,lisa anna min,regina beets-tan,the netherlands,maastricht umc,radiology,10.1007/s00330-019-06253-1,candidate,na,no,2022,multimodality and multi-parametric imaging in abdominal oncology: current and future strategies to harnessing the complementary value of pet/ct and mri,10.26481/dis.20220607lm
178,lisa anna min,regina beets-tan,the netherlands,maastricht umc,radiology,10.1016/j.radonc.2020.06.012,candidate,na,no,2022,multimodality and multi-parametric imaging in abdominal oncology: current and future strategies to harnessing the complementary value of pet/ct and mri,10.26481/dis.20220607lm
178,lisa anna min,regina beets-tan,the netherlands,maastricht umc,radiology,10.3389/fonc.2021.637804,supervisor,last,no,2022,multimodality and multi-parametric imaging in abdominal oncology: current and future strategies to harnessing the complementary value of pet/ct and mri,10.26481/dis.20220607lm
178,lisa anna min,regina beets-tan,the netherlands,maastricht umc,radiology,10.3389/fonc.2021.609054,supervisor,last,no,2022,multimodality and multi-parametric imaging in abdominal oncology: current and future strategies to harnessing the complementary value of pet/ct and mri,10.26481/dis.20220607lm
178,lisa anna min,regina beets-tan,the netherlands,maastricht umc,radiology,10.1007/s10549-020-05850-9,supervisor,last,no,2022,multimodality and multi-parametric imaging in abdominal oncology: current and future strategies to harnessing the complementary value of pet/ct and mri,10.26481/dis.20220607lm
178,lisa anna min,regina beets-tan,the netherlands,maastricht umc,radiology,10.1007/s00330-019-06396-1,supervisor,last,no,2022,multimodality and multi-parametric imaging in abdominal oncology: current and future strategies to harnessing the complementary value of pet/ct and mri,10.26481/dis.20220607lm
178,lisa anna min,regina beets-tan,the netherlands,maastricht umc,radiology,10.1007/s00261-019-02321-8,supervisor,last,no,2022,multimodality and multi-parametric imaging in abdominal oncology: current and future strategies to harnessing the complementary value of pet/ct and mri,10.26481/dis.20220607lm
178,lisa anna min,regina beets-tan,the netherlands,maastricht umc,radiology,10.1016/j.crad.2017.09.005,supervisor,last,no,2022,multimodality and multi-parametric imaging in abdominal oncology: current and future strategies to harnessing the complementary value of pet/ct and mri,10.26481/dis.20220607lm
178,lisa anna min,regina beets-tan,the netherlands,maastricht umc,radiology,10.1007/s00330-017-4853-5,supervisor,last,no,2022,multimodality and multi-parametric imaging in abdominal oncology: current and future strategies to harnessing the complementary value of pet/ct and mri,10.26481/dis.20220607lm
179,frank cornelis theodorus van der heide,coean stehouwer,the netherlands,maastricht umc,internal medicine,10.1111/micc.12702,candidate,na,no,2022,neurodegeneration and microvascular dysfunction: causes and consequences,10.26481/dis.20220126fh
179,frank cornelis theodorus van der heide,coean stehouwer,the netherlands,maastricht umc,internal medicine,10.1001/jamanetworkopen.2021.34753,candidate,na,no,2022,neurodegeneration and microvascular dysfunction: causes and consequences,10.26481/dis.20220126fh
179,frank cornelis theodorus van der heide,coean stehouwer,the netherlands,maastricht umc,internal medicine,10.1186/s12933-021-01290-x,supervisor,last,no,2022,neurodegeneration and microvascular dysfunction: causes and consequences,10.26481/dis.20220126fh
179,frank cornelis theodorus van der heide,coean stehouwer,the netherlands,maastricht umc,internal medicine,10.1161/HYPERTENSIONAHA.119.13023,supervisor,last,no,2022,neurodegeneration and microvascular dysfunction: causes and consequences,10.26481/dis.20220126fh
179,frank cornelis theodorus van der heide,coean stehouwer,the netherlands,maastricht umc,internal medicine,10.1007/s00125-021-05474-8,supervisor,last,no,2022,neurodegeneration and microvascular dysfunction: causes and consequences,10.26481/dis.20220126fh
179,frank cornelis theodorus van der heide,coean stehouwer,the netherlands,maastricht umc,internal medicine,10.2337/dc18-1132,supervisor,last,no,2022,neurodegeneration and microvascular dysfunction: causes and consequences,10.26481/dis.20220126fh
179,frank cornelis theodorus van der heide,coean stehouwer,the netherlands,maastricht umc,internal medicine,10.1097/HJH.0000000000001674,supervisor,last,no,2022,neurodegeneration and microvascular dysfunction: causes and consequences,10.26481/dis.20220126fh
179,frank cornelis theodorus van der heide,coean stehouwer,the netherlands,maastricht umc,internal medicine,10.1186/s12933-020-01055-y,supervisor,last,no,2022,neurodegeneration and microvascular dysfunction: causes and consequences,10.26481/dis.20220126fh
179,frank cornelis theodorus van der heide,coean stehouwer,the netherlands,maastricht umc,internal medicine,10.2337/dc19-2367,supervisor,last,no,2022,neurodegeneration and microvascular dysfunction: causes and consequences,10.26481/dis.20220126fh
180,olin janssen,pieter visser,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1016/j.jalz.2019.09.087,candidate,na,no,2022,novel perspectives from existing data on early alzheimer's disease pathology and dementia care use,10.26481/dis.20220617oj
180,olin janssen,pieter visser,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1016/j.jamda.2020.01.008,candidate,na,no,2022,novel perspectives from existing data on early alzheimer's disease pathology and dementia care use,10.26481/dis.20220617oj
180,olin janssen,pieter visser,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1002/alz.12512,candidate,na,no,2022,novel perspectives from existing data on early alzheimer's disease pathology and dementia care use,10.26481/dis.20220617oj
180,olin janssen,pieter visser,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1093/brain/awaa325,supervisor,last,no,2022,novel perspectives from existing data on early alzheimer's disease pathology and dementia care use,10.26481/dis.20220617oj
180,olin janssen,pieter visser,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1002/ana.26048,supervisor,last,no,2022,novel perspectives from existing data on early alzheimer's disease pathology and dementia care use,10.26481/dis.20220617oj
180,olin janssen,pieter visser,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1093/geronb/gbaa152,supervisor,last,no,2022,novel perspectives from existing data on early alzheimer's disease pathology and dementia care use,10.26481/dis.20220617oj
180,olin janssen,pieter visser,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1186/s13195-020-00628-z,supervisor,last,no,2022,novel perspectives from existing data on early alzheimer's disease pathology and dementia care use,10.26481/dis.20220617oj
180,olin janssen,pieter visser,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1186/s12877-018-0876-2,supervisor,last,no,2022,novel perspectives from existing data on early alzheimer's disease pathology and dementia care use,10.26481/dis.20220617oj
